gridid,glat,glon,gpop,vmax_gust,vmax_sust,sust_duration
40111,  35.6153, -95.9679,  40069,  0.00000,  0.00000,    0
40113,  36.4245, -96.2417,  47472,  0.00000,  0.00000,    0
40115,  36.8581, -94.8372,  31848,  0.00000,  0.00000,    0
40117,  36.2731, -96.5498,  16577,  0.00000,  0.00000,    0
40119,  36.0914, -97.0032,  77350,  0.00000,  0.00000,    0
40121,  34.9580, -95.7198,  45837,  0.00000,  0.00000,    0
40123,  34.7737, -96.6714,  37492,  0.00000,  0.00000,    0
40125,  35.3171, -96.9518,  69442,  0.00000,  0.00000,    0
40127,  34.3367, -95.4772,  11572,  0.00000,  0.00000,    0
40129,  35.6333, -99.6546,   3647,  0.00000,  0.00000,    0
40131,  36.3171, -95.6446,  86905,  0.00000,  0.00000,    0
40133,  35.1836, -96.6282,  25482,  0.00000,  0.00000,    0
40135,  35.4683, -94.7327,  42391,  0.00000,  0.00000,    0
40137,  34.5172, -97.9456,  45048,  0.00000,  0.00000,    0
40139,  36.7135,-101.4499,  20640,  0.00000,  0.00000,    0
40141,  34.3805, -98.9728,   7992,  0.00000,  0.00000,    0
40143,  36.1059, -95.9148, 603403,  0.00000,  0.00000,    0
40145,  36.0113, -95.6123,  73085,  0.00000,  0.00000,    0
40147,  36.7292, -95.9386,  50976,  0.00000,  0.00000,    0
40149,  35.3130, -99.0569,  11629,  0.00000,  0.00000,    0
40151,  36.7640, -98.7198,   8878,  0.00000,  0.00000,    0
40153,  36.4261, -99.3839,  20081,  0.00000,  0.00000,    0
42001,  39.8519, -77.1586, 101407,  0.00000,  0.00000,    0
42003,  40.4462, -79.9666,1223348,  0.00000,  0.00000,    0
42005,  40.7697, -79.5114,  68941,  0.00000,  0.00000,    0
42007,  40.6845, -80.3026, 170539,  0.00000,  0.00000,    0
42009,  40.0534, -78.4775,  49762,  0.00000,  0.00000,    0
42011,  40.3642, -75.9087, 411442,  0.00000,  0.00000,    0
42013,  40.4855, -78.3772, 127089,  0.00000,  0.00000,    0
42015,  41.8297, -76.5262,  62622,  0.00000,  0.00000,    0
42017,  40.2389, -75.0246, 625249,  0.00000,  0.00000,    0
42019,  40.8292, -79.9587, 183862,  0.00000,  0.00000,    0
42021,  40.4065, -78.8002, 143679,  0.00000,  0.00000,    0
42023,  41.5022, -78.2369,   5085,  0.00000,  0.00000,    0
42025,  40.8718, -75.7087,  65249,  0.00000,  0.00000,    0
42027,  40.8411, -77.8383, 153990,  0.00000,  0.00000,    0
42029,  39.9909, -75.6794, 498886,  0.00000,  0.00000,    0
42031,  41.1835, -79.4271,  39988,  0.00000,  0.00000,    0
42033,  40.9884, -78.4958,  81642,  0.00000,  0.00000,    0
42035,  41.1413, -77.4518,  39238,  0.00000,  0.00000,    0
42037,  41.0376, -76.3910,  67295,  0.00000,  0.00000,    0
42039,  41.6660, -80.1012,  88765,  0.00000,  0.00000,    0
42041,  40.2046, -77.0994, 235406,  0.00000,  0.00000,    0
42043,  40.3070, -76.7966, 268100,  0.00000,  0.00000,    0
42045,  39.9218, -75.3486, 558979,  0.00000,  0.00000,    0
42047,  41.4195, -78.6207,  31946,  0.00000,  0.00000,    0
42049,  42.0681, -80.0717, 280566,  0.00000,  0.00000,    0
42051,  39.9497, -79.7143, 136606,  0.00000,  0.00000,    0
42053,  41.4918, -79.2410,   7716,  0.00000,  0.00000,    0
42055,  39.8827, -77.6563, 149618,  0.00000,  0.00000,    0
42057,  39.9193, -78.0864,  14845,  0.00000,  0.00000,    0
42059,  39.8765, -80.1176,  38686,  0.00000,  0.00000,    0
42061,  40.4250, -78.0027,  45913,  0.00000,  0.00000,    0
42063,  40.6160, -79.1295,  88880,  0.00000,  0.00000,    0
42065,  41.0857, -78.9648,  45200,  0.00000,  0.00000,    0
42067,  40.5715, -77.3296,  24636,  0.00000,  0.00000,    0
42069,  41.4413, -75.6360, 214437,  0.00000,  0.00000,    0
42071,  40.0737, -76.2909, 519445,  0.00000,  0.00000,    0
42073,  40.9866, -80.3367,  91108,  0.00000,  0.00000,    0
42075,  40.3416, -76.4429, 133568,  0.00000,  0.00000,    0
42077,  40.5992, -75.5090, 349497,  0.00000,  0.00000,    0
42079,  41.1997, -75.9292, 320918,  0.00000,  0.00000,    0
42081,  41.2499, -76.9841, 116111,  0.00000,  0.00000,    0
42083,  41.8653, -78.5832,  43450,  0.00000,  0.00000,    0
42085,  41.2637, -80.3369, 116638,  0.00000,  0.00000,    0
42087,  40.6024, -77.6160,  46682,  0.00000,  0.00000,    0
42089,  41.0373, -75.3082, 169842,  0.00000,  0.00000,    0
42091,  40.1699, -75.3136, 799874,  0.00000,  0.00000,    0
42093,  40.9974, -76.6301,  18267,  0.00000,  0.00000,    0
42095,  40.6997, -75.3205, 297735,  0.00000,  0.00000,    0
42097,  40.8734, -76.6821,  94528,  0.00000,  0.00000,    0
42099,  40.4102, -77.1528,  45969,  0.00000,  0.00000,    0
42101,  40.0046, -75.1395,1526006,  0.00000,  0.00000,    0
42103,  41.3022, -74.9860,  57369,  0.00000,  0.00000,    0
42105,  41.8223, -77.9370,  17457,  0.00000,  0.00000,    0
42107,  40.7137, -76.1974, 148289,  0.00000,  0.00000,    0
42109,  40.7868, -76.9813,  39702,  0.00000,  0.00000,    0
42111,  40.0314, -79.0105,  77742,  0.00000,  0.00000,    0
42113,  41.4708, -76.4908,   6428,  0.00000,  0.00000,    0
42115,  41.8226, -75.7708,  43356,  0.00000,  0.00000,    0
42117,  41.8154, -77.2073,  41981,  0.00000,  0.00000,    0
42119,  40.9743, -76.9578,  44947,  0.00000,  0.00000,    0
42121,  41.4061, -79.7661,  54984,  0.00000,  0.00000,    0
42123,  41.8518, -79.2386,  41815,  0.00000,  0.00000,    0
42125,  40.2041, -80.1443, 207820,  0.00000,  0.00000,    0
42127,  41.5391, -75.3089,  52822,  0.00000,  0.00000,    0
42129,  40.3394, -79.5918, 365169,  0.00000,  0.00000,    0
42131,  41.5397, -75.9384,  28276,  0.00000,  0.00000,    0
42133,  39.9421, -76.7508, 434972,  0.00000,  0.00000,    0
44001,  41.7121, -71.2839,  49875,  0.00000,  0.00000,    0
44003,  41.6991, -71.4880, 166158,  0.00000,  0.00000,    0
44005,  41.5483, -71.2667,  82888, 26.05950, 17.48960,   30
44007,  41.8566, -71.4505, 626667,  0.00000,  0.00000,    0
44009,  41.4672, -71.5895, 126979, 26.05950, 17.48960,   15
45001,  34.2385, -82.4223,  25417,  0.00000,  0.00000,    0
45003,  33.5354, -81.7695, 160099,  0.00000,  0.00000,    0
45005,  32.9944, -81.2922,  10419, 26.05950, 17.48960,   75
45007,  34.5575, -82.6183, 187126,  0.00000,  0.00000,    0
45009,  33.2698, -81.0742,  15987, 26.05950, 17.48960,   90
45011,  33.2949, -81.3545,  22621,  0.00000,  0.00000,    0
45013,  32.3236, -80.7716, 162233, 26.05950, 17.48960,  315
45015,  33.0681, -80.0328, 177843, 26.05950, 17.48960,  375
45017,  33.6764, -80.8194,  15175, 26.05950, 17.48960,   90
45019,  32.8228, -79.9792, 350209, 26.05950, 17.48960,  405
45021,  35.0801, -81.6470,  55342,  0.00000,  0.00000,    0
45023,  34.7028, -81.1197,  33140,  0.00000,  0.00000,    0
45025,  34.6820, -80.1447,  46734, 26.05950, 17.48960,  105
45027,  33.6912, -80.2065,  34971, 26.05950, 17.48960,  240
45029,  32.9160, -80.6555,  38892, 26.05950, 17.48960,  270
45031,  34.3268, -79.9838,  68681, 26.05950, 17.48960,  195
45033,  34.3947, -79.3599,  32062, 26.05950, 17.48960,  300
45035,  33.0008, -80.2176, 136555, 26.05950, 17.48960,  345
45037,  33.7220, -81.9203,  26985,  0.00000,  0.00000,    0
45039,  34.3615, -81.0740,  23956,  0.00000,  0.00000,    0
45041,  34.1000, -79.7610, 136885, 26.05950, 17.48960,  270
45043,  33.4533, -79.2694,  60158, 26.05950, 17.48960,  435
45045,  34.8477, -82.3355, 451225,  0.00000,  0.00000,    0
45047,  34.2043, -82.1486,  69661,  0.00000,  0.00000,    0
45049,  32.8007, -81.1185,  21090, 26.05950, 17.48960,  165
45051,  33.7862, -78.9401, 269291, 26.05950, 17.48960,  420
45053,  32.4279, -81.0125,  24777, 26.05950, 17.48960,  240
45055,  34.2597, -80.6452,  61697, 26.05950, 17.48960,   45
45057,  34.7581, -80.7473,  76652,  0.00000,  0.00000,    0
45059,  34.5048, -82.0261,  66537,  0.00000,  0.00000,    0
45061,  34.1816, -80.2651,  19220, 26.05950, 17.48960,  150
45063,  33.9587, -81.2137, 262391,  0.00000,  0.00000,    0
45065,  33.8830, -82.2936,  10233,  0.00000,  0.00000,    0
45067,  34.1643, -79.3368,  33062, 26.05950, 17.48960,  345
45069,  34.6359, -79.6707,  28933, 26.05950, 17.48960,  225
45071,  34.2681, -81.5758,  37508,  0.00000,  0.00000,    0
45073,  34.7078, -83.0055,  74273,  0.00000,  0.00000,    0
45075,  33.4715, -80.7991,  92501, 26.05950, 17.48960,  135
45077,  34.8093, -82.6865, 119224,  0.00000,  0.00000,    0
45079,  34.0605, -80.9865, 384504,  0.00000,  0.00000,    0
45081,  33.9957, -81.7065,  19875,  0.00000,  0.00000,    0
45083,  34.9627, -82.0002, 284307,  0.00000,  0.00000,    0
45085,  33.9294, -80.3873, 107456, 26.05950, 17.48960,  165
45087,  34.7319, -81.6254,  28961,  0.00000,  0.00000,    0
45089,  33.6546, -79.7333,  34423, 26.05950, 17.48960,  345
45091,  34.9911, -81.0618, 226073,  0.00000,  0.00000,    0
47001,  36.0820, -84.1803,  75129,  0.00000,  0.00000,    0
47003,  35.5124, -86.4648,  45058,  0.00000,  0.00000,    0
47005,  36.0715, -88.0900,  16489,  0.00000,  0.00000,    0
47007,  35.6121, -85.1959,  12876,  0.00000,  0.00000,    0
47009,  35.7529, -83.9730, 123010,  0.00000,  0.00000,    0
47011,  35.1660, -84.8593,  98963,  0.00000,  0.00000,    0
47013,  36.3831, -84.1259,  40716,  0.00000,  0.00000,    0
47015,  35.8003, -86.0626,  13801,  0.00000,  0.00000,    0
47017,  36.0180, -88.4645,  28522,  0.00000,  0.00000,    0
47019,  36.3184, -82.2014,  57424,  0.00000,  0.00000,    0
47021,  36.2696, -87.0640,  39105,  0.00000,  0.00000,    0
47023,  35.4369, -88.6226,  17131,  0.00000,  0.00000,    0
47025,  36.4916, -83.6418,  32213,  0.00000,  0.00000,    0
47027,  36.5540, -85.5609,   7861,  0.00000,  0.00000,    0
47029,  35.9472, -83.1748,  35662,  0.00000,  0.00000,    0
47031,  35.4540, -86.1249,  52796,  0.00000,  0.00000,    0
47033,  35.7895, -89.1226,  14586,  0.00000,  0.00000,    0
47035,  35.9546, -85.0201,  56053,  0.00000,  0.00000,    0
47037,  36.1406, -86.7455, 626681,  0.00000,  0.00000,    0
47039,  35.6108, -88.1266,  11757,  0.00000,  0.00000,    0
47041,  35.9662, -85.8386,  18723,  0.00000,  0.00000,    0
47043,  36.1061, -87.3456,  49666,  0.00000,  0.00000,    0
47045,  36.0588, -89.3594,  38335,  0.00000,  0.00000,    0
47047,  35.2031, -89.4705,  38413,  0.00000,  0.00000,    0
47049,  36.3655, -84.9366,  17959,  0.00000,  0.00000,    0
47051,  35.2069, -86.1162,  41052,  0.00000,  0.00000,    0
47053,  35.9381, -88.8764,  49683,  0.00000,  0.00000,    0
47055,  35.1912, -87.0311,  29485,  0.00000,  0.00000,    0
47057,  36.2692, -83.4834,  22657,  0.00000,  0.00000,    0
47059,  36.1773, -82.8335,  68831,  0.00000,  0.00000,    0
47061,  35.3419, -85.7202,  13703,  0.00000,  0.00000,    0
47063,  36.2160, -83.2964,  62544,  0.00000,  0.00000,    0
47065,  35.0935, -85.2052, 336463,  0.00000,  0.00000,    0
47067,  36.5178, -83.2314,   6819,  0.00000,  0.00000,    0
47069,  35.2223, -89.0172,  27253,  0.00000,  0.00000,    0
47071,  35.1997, -88.2268,  26026,  0.00000,  0.00000,    0
47073,  36.4629, -82.8739,  56833,  0.00000,  0.00000,    0
47075,  35.5862, -89.2673,  18787,  0.00000,  0.00000,    0
47077,  35.6484, -88.4020,  27769,  0.00000,  0.00000,    0
47079,  36.3192, -88.2937,  32330,  0.00000,  0.00000,    0
47081,  35.8525, -87.4037,  24690,  0.00000,  0.00000,    0
47083,  36.3047, -87.7033,   8426,  0.00000,  0.00000,    0
47085,  36.0722, -87.7745,  18538,  0.00000,  0.00000,    0
47087,  36.3299, -85.6283,  11638,  0.00000,  0.00000,    0
47089,  36.0670, -83.4535,  51407,  0.00000,  0.00000,    0
47091,  36.4507, -81.8431,  18244,  0.00000,  0.00000,    0
47093,  35.9738, -83.9859, 432226,  0.00000,  0.00000,    0
47095,  36.3574, -89.4681,   7832,  0.00000,  0.00000,    0
47097,  35.7627, -89.5417,  27815,  0.00000,  0.00000,    0
47099,  35.2351, -87.3558,  41869,  0.00000,  0.00000,    0
47101,  35.5338, -87.5237,  12161,  0.00000,  0.00000,    0
47103,  35.1075, -86.5746,  33361,  0.00000,  0.00000,    0
47105,  35.7597, -84.2863,  48556,  0.00000,  0.00000,    0
47107,  35.4256, -84.5986,  52266,  0.00000,  0.00000,    0
47109,  35.1772, -88.5426,  26075,  0.00000,  0.00000,    0
47111,  36.5355, -86.0221,  22248,  0.00000,  0.00000,    0
47113,  35.6500, -88.8226,  98294,  0.00000,  0.00000,    0
47115,  35.1094, -85.6042,  28237,  0.00000,  0.00000,    0
47117,  35.4887, -86.7728,  30617,  0.00000,  0.00000,    0
47119,  35.6230, -87.0457,  80956,  0.00000,  0.00000,    0
47121,  35.5038, -84.8156,  11753,  0.00000,  0.00000,    0
47123,  35.5172, -84.3539,  44519,  0.00000,  0.00000,    0
47125,  36.5517, -87.3530, 172331,  0.00000,  0.00000,    0
47127,  35.2976, -86.3414,   6362,  0.00000,  0.00000,    0
47129,  36.0986, -84.5904,  21987,  0.00000,  0.00000,    0
47131,  36.3962, -89.0807,  31807,  0.00000,  0.00000,    0
47133,  36.3483, -85.3228,  22083,  0.00000,  0.00000,    0
47135,  35.6526, -87.8586,   7915,  0.00000,  0.00000,    0
47137,  36.5661, -85.1416,   5077,  0.00000,  0.00000,    0
47139,  35.1257, -84.5660,  16825,  0.00000,  0.00000,    0
47141,  36.1634, -85.5033,  72321,  0.00000,  0.00000,    0
47143,  35.5562, -84.9552,  31809,  0.00000,  0.00000,    0
47145,  35.8821, -84.5241,  54181,  0.00000,  0.00000,    0
47147,  36.4849, -86.8323,  66283,  0.00000,  0.00000,    0
47149,  35.8920, -86.4480, 262604,  0.00000,  0.00000,    0
47151,  36.4540, -84.5066,  22228,  0.00000,  0.00000,    0
47153,  35.3542, -85.3921,  14112,  0.00000,  0.00000,    0
47155,  35.8616, -83.5809,  89889,  0.00000,  0.00000,    0
47157,  35.1312, -89.8942, 927644,  0.00000,  0.00000,    0
47159,  36.2411, -85.9685,  19166,  0.00000,  0.00000,    0
47161,  36.4937, -87.7987,  13324,  0.00000,  0.00000,    0
47163,  36.5315, -82.3949, 156823,  0.00000,  0.00000,    0
47165,  36.3986, -86.5369, 160645,  0.00000,  0.00000,    0
47167,  35.4784, -89.7480,  61081,  0.00000,  0.00000,    0
47169,  36.3940, -86.1704,   7870,  0.00000,  0.00000,    0
47171,  36.1495, -82.3962,  18313,  0.00000,  0.00000,    0
47173,  36.2433, -83.8165,  19109,  0.00000,  0.00000,    0
47175,  35.7235, -85.4545,   5548,  0.00000,  0.00000,    0
47177,  35.6955, -85.7927,  39839,  0.00000,  0.00000,    0
47179,  36.3246, -82.4347, 122979,  0.00000,  0.00000,    0
47181,  35.2577, -87.7898,  17021,  0.00000,  0.00000,    0
47183,  36.2927, -88.7736,  35021,  0.00000,  0.00000,    0
47185,  35.9399, -85.4875,  25841,  0.00000,  0.00000,    0
47187,  35.9204, -86.8555, 183182,  0.00000,  0.00000,    0
47189,  36.2013, -86.4041, 113993,  0.00000,  0.00000,    0
48001,  31.7761, -95.6871,  58458,  0.00000,  0.00000,    0
48003,  32.3217,-102.5421,  14786,  0.00000,  0.00000,    0
48005,  31.3126, -94.7141,  86771,  0.00000,  0.00000,    0
48007,  28.0301, -97.0719,  23158,  0.00000,  0.00000,    0
48009,  33.7045, -98.6104,   9054,  0.00000,  0.00000,    0
48011,  35.0857,-101.3921,   1901,  0.00000,  0.00000,    0
48013,  29.0346, -98.5762,  44911,  0.00000,  0.00000,    0
48015,  29.8533, -96.2219,  28417,  0.00000,  0.00000,    0
48017,  34.2166,-102.7455,   7165,  0.00000,  0.00000,    0
48019,  29.7035, -99.0360,  20485,  0.00000,  0.00000,    0
48021,  30.1443, -97.3589,  74171,  0.00000,  0.00000,    0
48023,  33.5963, -99.2613,   3726,  0.00000,  0.00000,    0
48025,  28.3967, -97.7369,  31861,  0.00000,  0.00000,    0
48027,  31.0843, -97.5921, 310235,  0.00000,  0.00000,    0
48029,  29.4793, -98.5252,1714773,  0.00000,  0.00000,    0
48031,  30.1855, -98.3932,  10497,  0.00000,  0.00000,    0
48033,  32.7461,-101.4262,    641,  0.00000,  0.00000,    0
48035,  31.8622, -97.5770,  18212,  0.00000,  0.00000,    0
48037,  33.4362, -94.2035,  92565,  0.00000,  0.00000,    0
48039,  29.3292, -95.3854, 313166,  0.00000,  0.00000,    0
48041,  30.6289, -96.3306, 194851,  0.00000,  0.00000,    0
48043,  30.2174,-103.6174,   9232,  0.00000,  0.00000,    0
48045,  34.4408,-101.2328,   1637,  0.00000,  0.00000,    0
48047,  27.2048, -98.1442,   7223,  0.00000,  0.00000,    0
48049,  31.7316, -98.9894,  38106,  0.00000,  0.00000,    0
48051,  30.4798, -96.6463,  17187,  0.00000,  0.00000,    0
48053,  30.6718, -98.2448,  42750,  0.00000,  0.00000,    0
48055,  29.8524, -97.6866,  38066,  0.00000,  0.00000,    0
48057,  28.5861, -96.6251,  21381,  0.00000,  0.00000,    0
48059,  32.3470, -99.4484,  13544,  0.00000,  0.00000,    0
48061,  26.0457, -97.5570, 406220,  0.00000,  0.00000,    0
48063,  32.9907, -94.9841,  12401,  0.00000,  0.00000,    0
48065,  35.3841,-101.3293,   6182,  0.00000,  0.00000,    0
48067,  33.0798, -94.2993,  30464,  0.00000,  0.00000,    0
48069,  34.5212,-102.2689,   8062,  0.00000,  0.00000,    0
48071,  29.8013, -94.7417,  35096,  0.00000,  0.00000,    0
48073,  31.9050, -95.2112,  50845,  0.00000,  0.00000,    0
48075,  34.4288,-100.2254,   7041,  0.00000,  0.00000,    0
48077,  33.8281, -98.2450,  10752,  0.00000,  0.00000,    0
48079,  33.6878,-102.7375,   3127,  0.00000,  0.00000,    0
48081,  31.9043,-100.4056,   3320,  0.00000,  0.00000,    0
48083,  31.8086, -99.4233,   8895,  0.00000,  0.00000,    0
48085,  33.0994, -96.6931, 782341,  0.00000,  0.00000,    0
48087,  34.8635,-100.2169,   3057,  0.00000,  0.00000,    0
48089,  29.6613, -96.5366,  20874,  0.00000,  0.00000,    0
48091,  29.7645, -98.2218, 108472,  0.00000,  0.00000,    0
48093,  31.9697, -98.5574,  13974,  0.00000,  0.00000,    0
48095,  31.2801, -99.8596,   4087,  0.00000,  0.00000,    0
48097,  33.6104, -97.1371,  38437,  0.00000,  0.00000,    0
48099,  31.2398, -97.8289,  75388,  0.00000,  0.00000,    0
48101,  34.0190,-100.3004,   1505,  0.00000,  0.00000,    0
48103,  31.4009,-102.3520,   4375,  0.00000,  0.00000,    0
48105,  30.7071,-101.2202,   3719,  0.00000,  0.00000,    0
48107,  33.6645,-101.3612,   6059,  0.00000,  0.00000,    0
48109,  31.0718,-104.8211,   2398,  0.00000,  0.00000,    0
48111,  36.1100,-102.5779,   6703,  0.00000,  0.00000,    0
48113,  32.8090, -96.7882,2368139,  0.00000,  0.00000,    0
48115,  32.7346,-101.9493,  13833,  0.00000,  0.00000,    0
48117,  34.8351,-102.4020,  19372,  0.00000,  0.00000,    0
48119,  33.3746, -95.7046,   5231,  0.00000,  0.00000,    0
48121,  33.1091, -97.0197, 662614,  0.00000,  0.00000,    0
48123,  29.1016, -97.3136,  20097,  0.00000,  0.00000,    0
48125,  33.5350,-100.8526,   2444,  0.00000,  0.00000,    0
48127,  28.5191, -99.8176,   9996,  0.00000,  0.00000,    0
48129,  34.9421,-100.8541,   3677,  0.00000,  0.00000,    0
48131,  27.7299, -98.3896,  11782,  0.00000,  0.00000,    0
48133,  32.3560, -98.8406,  18583,  0.00000,  0.00000,    0
48135,  31.8649,-102.3858, 137130,  0.00000,  0.00000,    0
48137,  29.9778,-100.1996,   2002,  0.00000,  0.00000,    0
48139,  32.4239, -96.8159, 149610,  0.00000,  0.00000,    0
48141,  31.7820,-106.3759, 800647,  0.00000,  0.00000,    0
48143,  32.2066, -98.2288,  37890,  0.00000,  0.00000,    0
48145,  31.2610, -96.9507,  17866,  0.00000,  0.00000,    0
48147,  33.5615, -96.1760,  33915,  0.00000,  0.00000,    0
48149,  29.8524, -96.8980,  24554,  0.00000,  0.00000,    0
48151,  32.7740,-100.4139,   3974,  0.00000,  0.00000,    0
48153,  34.0428,-101.3761,   6446,  0.00000,  0.00000,    0
48155,  33.9919, -99.7012,   1336,  0.00000,  0.00000,    0
48157,  29.6132, -95.6631, 585375,  0.00000,  0.00000,    0
48159,  33.1261, -95.2234,  10605,  0.00000,  0.00000,    0
48161,  31.6964, -96.2096,  19816,  0.00000,  0.00000,    0
48163,  28.8458, -99.1075,  17217,  0.00000,  0.00000,    0
48165,  32.7605,-102.6584,  17526,  0.00000,  0.00000,    0
48167,  29.4241, -95.0135, 291309,  0.00000,  0.00000,    0
48169,  33.1989,-101.3857,   6461,  0.00000,  0.00000,    0
48171,  30.2725, -98.9058,  24837,  0.00000,  0.00000,    0
48173,  31.8513,-101.5143,   1226,  0.00000,  0.00000,    0
48175,  28.7041, -97.3704,   7210,  0.00000,  0.00000,    0
48177,  29.4767, -97.5036,  19807,  0.00000,  0.00000,    0
48179,  35.5280,-100.9384,  22535,  0.00000,  0.00000,    0
48181,  33.6495, -96.6246, 120877,  0.00000,  0.00000,    0
48183,  32.4981, -94.7913, 121730,  0.00000,  0.00000,    0
48185,  30.4471, -96.0093,  26604,  0.00000,  0.00000,    0
48187,  29.5990, -98.0978, 131533,  0.00000,  0.00000,    0
48189,  34.1458,-101.7398,  36273,  0.00000,  0.00000,    0
48191,  34.6581,-100.6043,   3353,  0.00000,  0.00000,    0
48193,  31.7613, -98.0990,   8517,  0.00000,  0.00000,    0
48195,  36.2139,-101.2735,   5613,  0.00000,  0.00000,    0
48197,  34.2830, -99.6946,   4139,  0.00000,  0.00000,    0
48199,  30.3034, -94.2622,  54635,  0.00000,  0.00000,    0
48201,  29.8075, -95.4174,4092459,  0.00000,  0.00000,    0
48203,  32.5350, -94.4130,  65631,  0.00000,  0.00000,    0
48205,  35.9843,-102.4888,   6062,  0.00000,  0.00000,    0
48207,  33.1786, -99.7675,   5899,  0.00000,  0.00000,    0
48209,  30.0025, -97.9359, 157107,  0.00000,  0.00000,    0
48211,  35.8940,-100.3640,   3807,  0.00000,  0.00000,    0
48213,  32.2379, -95.8897,  78532,  0.00000,  0.00000,    0
48215,  26.2325, -98.1841, 774769,  0.00000,  0.00000,    0
48217,  31.9981, -97.1741,  35089,  0.00000,  0.00000,    0
48219,  33.5864,-102.3348,  22935,  0.00000,  0.00000,    0
48221,  32.4330, -97.7657,  51182,  0.00000,  0.00000,    0
48223,  33.1241, -95.5869,  35161,  0.00000,  0.00000,    0
48225,  31.2989, -95.4648,  23732,  0.00000,  0.00000,    0
48227,  32.2421,-101.4650,  35012,  0.00000,  0.00000,    0
48229,  31.4210,-105.6413,   3476,  0.00000,  0.00000,    0
48231,  33.0858, -96.0950,  86129,  0.00000,  0.00000,    0
48233,  35.6807,-101.4489,  22150,  0.00000,  0.00000,    0
48235,  31.2667,-100.8442,   1599,  0.00000,  0.00000,    0
48237,  33.1985, -98.1688,   9044,  0.00000,  0.00000,    0
48239,  28.9613, -96.5949,  14075,  0.00000,  0.00000,    0
48241,  30.7365, -93.9941,  35710,  0.00000,  0.00000,    0
48243,  30.6036,-103.9903,   2342,  0.00000,  0.00000,    0
48245,  30.0123, -94.0676, 252273,  0.00000,  0.00000,    0
48247,  27.3046, -98.6836,   5300,  0.00000,  0.00000,    0
48249,  27.7519, -98.0646,  40838,  0.00000,  0.00000,    0
48251,  32.4358, -97.3258, 150934,  0.00000,  0.00000,    0
48253,  32.7112, -99.8089,  20202,  0.00000,  0.00000,    0
48255,  28.8562, -97.8641,  14824,  0.00000,  0.00000,    0
48257,  32.6562, -96.3385, 103350,  0.00000,  0.00000,    0
48259,  29.8413, -98.7255,  33410,  0.00000,  0.00000,    0
48261,  27.0656, -97.7736,    416,  0.00000,  0.00000,    0
48263,  33.2479,-100.6297,    808,  0.00000,  0.00000,    0
48265,  30.0399, -99.1598,  49625,  0.00000,  0.00000,    0
48267,  30.4901, -99.7325,   4607,  0.00000,  0.00000,    0
48269,  33.6533,-100.3144,    286,  0.00000,  0.00000,    0
48271,  29.3049,-100.4188,   3598,  0.00000,  0.00000,    0
48273,  27.4925, -97.8578,  32061,  0.00000,  0.00000,    0
48275,  33.4642, -99.7057,   3719,  0.00000,  0.00000,    0
48277,  33.6742, -95.5356,  49793,  0.00000,  0.00000,    0
48279,  34.0285,-102.3242,  13977,  0.00000,  0.00000,    0
48281,  31.0959, -98.1163,  19677,  0.00000,  0.00000,    0
48283,  28.3360, -99.2498,   6886,  0.00000,  0.00000,    0
48285,  29.4093, -97.0480,  19263,  0.00000,  0.00000,    0
48287,  30.2700, -96.9673,  16612,  0.00000,  0.00000,    0
48289,  31.2993, -96.0469,  16801,  0.00000,  0.00000,    0
48291,  30.1554, -94.9017,  75643,  0.00000,  0.00000,    0
48293,  31.5920, -96.5203,  23384,  0.00000,  0.00000,    0
48295,  36.3876,-100.3542,   3302,  0.00000,  0.00000,    0
48297,  28.3418, -98.1057,  11531,  0.00000,  0.00000,    0
48299,  30.6849, -98.5116,  19301,  0.00000,  0.00000,    0
48301,  31.7458,-103.6022,     82,  0.00000,  0.00000,    0
48303,  33.5566,-101.8878, 278831,  0.00000,  0.00000,    0
48305,  33.1814,-101.8077,   5915,  0.00000,  0.00000,    0
48307,  31.1507, -99.3370,   8283,  0.00000,  0.00000,    0
48309,  31.5413, -97.1713, 234906,  0.00000,  0.00000,    0
48311,  28.4492, -98.5100,    707,  0.00000,  0.00000,    0
48313,  30.9556, -95.8971,  13664,  0.00000,  0.00000,    0
48315,  32.7897, -94.4238,  10546,  0.00000,  0.00000,    0
48317,  32.1842,-101.8251,   4799,  0.00000,  0.00000,    0
48319,  30.7533, -99.2162,   4012,  0.00000,  0.00000,    0
48321,  28.9153, -96.0029,  36702,  0.00000,  0.00000,    0
48323,  28.7095,-100.4810,  54258,  0.00000,  0.00000,    0
48325,  29.3054, -98.9683,  46006,  0.00000,  0.00000,    0
48327,  30.8994, -99.7720,   2242,  0.00000,  0.00000,    0
48329,  32.0027,-102.1067, 136872,  0.00000,  0.00000,    0
48331,  30.7474, -97.0104,  24757,  0.00000,  0.00000,    0
48333,  31.4864, -98.5781,   4936,  0.00000,  0.00000,    0
48335,  32.3930,-100.8633,   9403,  0.00000,  0.00000,    0
48337,  33.6383, -97.7563,  19719,  0.00000,  0.00000,    0
48339,  30.2321, -95.4687, 455746,  0.00000,  0.00000,    0
48341,  35.9047,-101.9562,  21904,  0.00000,  0.00000,    0
48343,  33.0717, -94.7246,  12934,  0.00000,  0.00000,    0
48345,  34.0128,-100.8449,   1210,  0.00000,  0.00000,    0
48347,  31.6233, -94.6428,  64524,  0.00000,  0.00000,    0
48349,  32.0798, -96.4886,  47735,  0.00000,  0.00000,    0
